0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,Label
6020.144016,5922.694232,6629.49843,31852.21468,31698.26608,31274.12189,2233.981096,6672.556478,1070.350652,17992.5135,8362.789213,21777.80777,9541.311641,9550.18298,9642.011886,20659.87427,20539.60107,19964.53828,2941.044145,7229.204688,9381.429098,31960.05773,33505.03324,29204.67774,10803.99808,10772.4051,10743.46021,12990.30606,12983.07262,12969.03686,3568.896474,6777.210073,10869.20116,34046.81998,34604.34898,35659.2306,10724.08632,10734.36963,10905.82141,11521.2205,11515.9301,11592.23835,4059.928986,7200.822675,7765.986051,31768.01292,24612.27696,27134.14173,0.005702427,0.005688989,0.0052603,0.040946149,0.045352812,0.042499441,0.024757762,0.058380385,0.029941418,0.45266525,0.757049248,0.461109359,0.004531835,0.004525356,0.004486247,0.009598334,0.009956261,0.009469243,0.024005165,0.019480288,0.038784427,0.223856268,0.185362751,0.305462718,0.004806929,0.004803378,0.004813527,0.005043401,0.005072152,0.005053114,0.022046129,0.00945592,0.014449471,0.098225022,0.036066761,0.062592232,0.005530351,0.00552462,0.005517313,0.005549645,0.005536694,0.005545455,0.017350974,0.006422294,0.007919468,0.045727465,0.011707834,0.016129096,52.41860725,51.88590664,55.6542554,142.4508102,141.8187153,140.3981983,16.28142747,29.57328318,10.53730324,71.71471836,33.09598765,86.38283565,75.7442833,75.67983425,76.38710098,114.869667,114.2855356,112.7605279,20.18088551,39.04129067,42.60504911,128.9403238,135.8425568,116.9308241,83.90506716,83.73199023,83.76799451,91.83096764,91.78275336,91.74677961,23.71381258,48.15561661,57.31141636,139.3730311,150.3661935,149.2443987,84.16850845,84.23689614,84.95232488,87.50564614,87.57690217,87.88224638,28.29498792,60.80286836,57.21497585,133.4506643,123.7783514,127.8193237,0.041475714,0.044535451,0.04113557,0.081158921,0.085751204,0.082920326,0.172140798,0.312174701,0.197371241,0.564076582,0.809451904,0.545970669,0.020261951,0.020180071,0.019568333,0.026679702,0.027873739,0.026340854,0.137635198,0.113689693,0.185058248,0.298588119,0.257340253,0.377413714,0.014637827,0.013560717,0.013763927,0.014421016,0.014378086,0.01435244,0.112435115,0.049988629,0.072903035,0.1653956,0.070054301,0.111111861,0.0120071,0.013542711,0.012661317,0.012023568,0.012097765,0.012629245,0.086225526,0.025690244,0.03425214,0.098723972,0.028821868,0.039504868,1
6023.869425,6347.378873,4477.35326,28751.4718,28791.86965,28612.16624,5844.005432,1142.809059,691.1223881,11120.13279,6085.191686,17680.2411,8978.406653,8587.877486,7547.782865,21132.87081,21050.18844,21044.8656,6479.567526,2144.559592,133.3241252,22997.58336,27873.77748,27592.17897,10075.09753,9794.64043,9526.098718,15191.27498,15274.93057,15631.2409,5292.817781,3435.214469,1352.079243,29648.46696,34772.79322,36397.65427,10453.11446,10486.07687,10150.37551,12606.82089,12747.64592,13277.53345,3778.158967,6345.546498,5333.391093,30763.72569,28318.45296,29838.56307,0.007012505,0.00725539,0.014704733,0.085201673,0.091713814,0.092072283,0.030569061,0.038106745,0.033996594,0.635931944,0.819423318,0.569161036,0.00519938,0.005146728,0.006637891,0.023634388,0.025223625,0.032187134,0.027507281,0.015890171,0.022720769,0.434262295,0.295032703,0.337829406,0.004927843,0.004941615,0.00539579,0.008223919,0.00846972,0.011615722,0.023047785,0.009271812,0.01091074,0.253684525,0.072571707,0.099340387,0.005580932,0.005583096,0.005652146,0.005797023,0.005792067,0.006641826,0.015829378,0.007054694,0.007484665,0.11462053,0.022518447,0.03132099,49.83438657,51.00055556,43.37195602,131.2103781,131.381034,130.747635,27.30798611,7.232075617,7.436377315,44.22935957,24.07316744,69.95344907,70.13524401,68.41100368,63.45462707,114.0139349,113.5548956,113.2215393,30.45397483,16.11511664,6.558809085,91.94096071,112.0219383,110.1290055,79.04282662,77.83380647,75.72802198,97.70227411,97.90325092,98.43653846,26.52977717,29.2046398,17.36953602,119.3333486,146.0539072,149.5434676,82.56029589,82.60730676,80.46410024,90.29649758,90.81971618,92.07608696,23.09695048,51.43230676,42.79930556,125.6078804,130.3645531,132.2273853,0.071546169,0.075008224,0.085584433,0.12943982,0.132901034,0.134804676,0.292081799,0.376578856,0.26022392,0.721504315,0.858647797,0.63917434,0.035163231,0.036507709,0.043520068,0.047624462,0.049410251,0.0575347,0.248910818,0.173398433,0.198056624,0.503375144,0.377863562,0.414167734,0.017590097,0.018311498,0.023636662,0.023228788,0.023337338,0.028523768,0.204515429,0.081202707,0.102808557,0.330483145,0.12655277,0.155889114,0.012445632,0.013057556,0.015836668,0.014749295,0.015304107,0.018225854,0.135093561,0.037832317,0.048935837,0.196723305,0.053495357,0.070881813,1
5741.861489,6079.503036,4463.471767,28899.21837,28950.3334,28618.42331,5753.858333,1056.314282,632.7075733,10804.01345,6898.531748,17744.9005,8579.846739,8674.284262,7077.459154,21302.58845,21241.03979,21388.36939,6602.465838,1827.276627,243.2912063,22709.11928,27803.60237,28134.42228,10178.05568,10057.75411,9666.669246,15490.5909,15593.11687,16182.34915,4562.924496,3909.449038,1752.428556,29638.94132,34191.6067,35565.53549,10587.66316,10625.79251,10038.37717,13156.49466,13187.17277,14010.05631,2867.426359,7191.848913,5024.480948,31639.42754,28232.89837,30293.23524,0.007983167,0.00821703,0.01981305,0.098285986,0.104353101,0.108459898,0.030311847,0.037808229,0.031758068,0.646355221,0.799636873,0.559484254,0.00541717,0.005508989,0.007914099,0.030779788,0.032533159,0.040915144,0.027564919,0.016500873,0.022178126,0.446114048,0.292775301,0.322485603,0.005080676,0.005075481,0.005574204,0.009825143,0.010336419,0.015971819,0.023172866,0.009255121,0.010696715,0.266926804,0.081723661,0.107820879,0.005682228,0.005691405,0.005767224,0.006371166,0.006332739,0.007843561,0.015797643,0.007060506,0.00766828,0.123886861,0.027896329,0.03712888,47.93732253,49.15836034,42.19126543,130.781794,130.9857215,129.6722415,26.98807099,7.055100309,7.476114969,42.99099923,27.29447145,70.24445988,68.12637354,68.2709868,60.56452578,113.9243631,113.5297192,113.5928254,30.90271639,15.15380602,7.544260282,90.83278085,111.9119782,112.4582489,79.08180708,78.48240232,75.42242063,98.25006105,98.48206654,99.6013431,23.74235348,31.96375153,19.94766484,119.2427503,144.0126832,146.6406746,82.6705314,82.79281401,79.44251208,91.8790157,91.92747585,93.82509058,19.84513889,55.95682367,42.96591184,129.3575483,131.4858092,135.463436,0.082404418,0.085527374,0.101203394,0.142955896,0.146477439,0.151987559,0.298156341,0.36912508,0.256362749,0.729168834,0.841593339,0.632972072,0.039969181,0.042383299,0.052363047,0.056513012,0.05906841,0.068355335,0.255254465,0.174590748,0.191712032,0.513300416,0.375414471,0.398690413,0.020547022,0.021189445,0.027725246,0.02572804,0.026811289,0.034412808,0.211791082,0.082140412,0.103534163,0.340094872,0.138602677,0.165224353,0.013834589,0.014993329,0.01594634,0.015968347,0.016543665,0.020546573,0.1349756,0.039291797,0.049761327,0.202868216,0.060130585,0.073319425,1
5429.719865,5910.622959,4261.543021,28522.13904,28584.68328,28311.90752,5179.82027,1010.711404,682.2344869,10001.41201,6536.63968,17134.92054,8766.386602,8500.100645,6719.709784,21840.79448,21646.16971,21628.53084,5650.462462,1722.427831,305.8959254,22013.6891,27261.77506,27821.39656,9975.381792,9867.34826,9420.040247,16184.27361,16266.37932,16813.55882,4308.155556,3957.990629,1901.52004,28925.01833,33991.51474,35680.32164,10395.28255,10556.91516,9834.083364,13418.76066,13549.1292,14298.20027,2833.165308,7156.774185,5250.892965,30520.47533,27714.61806,30306.14127,0.008578114,0.00866787,0.02285659,0.112238668,0.118622628,0.123804304,0.031590008,0.037287629,0.031972832,0.664621932,0.808544522,0.571822475,0.005722918,0.005844081,0.009161598,0.035294186,0.038719211,0.05053458,0.028436021,0.016824728,0.02255781,0.467152866,0.304421749,0.327757305,0.005218285,0.005244856,0.005953516,0.012132456,0.012692046,0.021745049,0.023927818,0.009686161,0.01092876,0.288744146,0.08973937,0.112516364,0.005758682,0.005772044,0.00584596,0.00709268,0.007223034,0.009366135,0.016581558,0.007245905,0.008083051,0.140430703,0.032170493,0.04090768,45.91234954,47.76705633,40.51893133,128.6606636,128.9018364,127.7296952,24.45807099,6.76962963,7.489131944,39.75084105,25.84726466,67.76905478,68.1801105,66.92381829,58.31236188,115.0875921,114.193516,113.4845534,26.94545734,14.5637124,7.776849294,87.91997391,109.5163904,111.1262431,77.67324481,77.10467033,73.60358669,100.2683608,100.4134463,101.3973443,22.5796398,31.73482906,20.32153541,116.2346612,143.0425824,147.109707,81.88049517,82.39365942,78.39900362,92.39628623,92.72315821,94.27122585,19.52726449,55.14628623,43.35600845,124.7029287,128.5588164,134.8004529,0.08996076,0.093247166,0.113499659,0.158044749,0.161598247,0.168799181,0.315140464,0.377254592,0.264489948,0.747008754,0.849420596,0.644650355,0.045042003,0.047237867,0.060033322,0.062269821,0.066409919,0.079417641,0.272173902,0.184707471,0.197811503,0.532951263,0.387903836,0.406084074,0.024882868,0.025153125,0.03124244,0.029749811,0.030907988,0.041571634,0.222442349,0.088916783,0.107998717,0.359925327,0.145793613,0.1708558,0.014768481,0.015441456,0.015810672,0.01864472,0.019773793,0.024927429,0.146205323,0.043464648,0.054602308,0.222762698,0.068676938,0.079471207,1
5415.84691,5880.942832,4346.292303,28511.14451,28623.36946,28262.45123,5047.89201,865.5398688,706.9675424,9453.676732,6463.744105,17164.91963,8687.206285,8460.286763,6656.48199,21832.99161,21679.58818,21701.44217,5344.78031,1543.756944,288.6237723,20875.8626,26973.05862,27605.87365,10040.76703,9887.19391,9374.005357,16248.58785,16300.45929,16938.96056,3954.942323,3776.854808,1865.710943,28315.71604,34211.32845,35252.7889,10387.53367,10354.18007,9798.656461,13617.62666,13759.3513,14640.44351,2699.215217,7010.842301,5331.083635,30317.11486,27494.46733,29791.02817,0.008609701,0.008452091,0.023594608,0.116455822,0.123681088,0.129924666,0.031820849,0.037616721,0.032073051,0.677479662,0.810605866,0.574494958,0.005761713,0.005797399,0.009432018,0.038263216,0.041860131,0.052689401,0.029039201,0.017005091,0.022187313,0.485030151,0.309327635,0.3324339,0.005172045,0.005211082,0.005833396,0.01377438,0.014574284,0.020346284,0.024226812,0.00998015,0.010969338,0.300816212,0.094654512,0.118581208,0.005741123,0.005757811,0.005832181,0.007594514,0.007602942,0.00851939,0.01624946,0.007282268,0.008202314,0.142024207,0.034308592,0.043940974,45.6032909,47.3779321,40.49445602,128.3504321,128.7764931,127.2352122,23.81258873,6.161604938,7.548020833,37.57250386,25.56199846,67.88286651,67.56440301,66.4622391,57.6491329,114.7593462,114.0204036,113.4706952,25.60639963,13.7103361,7.681583794,83.34531921,108.2978207,110.3003683,77.85909646,77.11231685,73.30325092,100.2135226,100.2591117,101.3451465,21.06072955,30.84159035,20.1129884,113.7316087,143.6098596,145.2255342,81.47750604,81.35748792,78.13121981,92.9950785,93.42593599,95.39568237,18.89480676,54.52919686,43.67059179,123.8173309,127.48593,132.582035,0.094080902,0.097249738,0.116665406,0.163248706,0.166936627,0.174797144,0.32053633,0.381147897,0.268042135,0.757711733,0.850781346,0.645964314,0.048081407,0.049053762,0.062664494,0.066955123,0.071466028,0.082408486,0.281263354,0.18873458,0.199537308,0.551634605,0.395174821,0.409582531,0.024826417,0.024943477,0.03087923,0.032217821,0.03268771,0.040476335,0.228127643,0.095159151,0.112805283,0.373228694,0.151031857,0.178672756,0.014696217,0.014306878,0.017074794,0.0194636,0.018777069,0.02167731,0.146113748,0.044941541,0.057731794,0.226462732,0.071428097,0.083785969,1
5333.035486,5835.654992,4417.45235,28755.66152,28834.40362,28468.00967,5092.445451,964.5291898,796.1291782,9846.852535,6917.374927,17579.1804,8586.711357,8313.077195,6594.159799,21899.1021,21857.8673,22080.0797,5337.757712,1623.730517,316.9859807,21024.7268,27172.08941,27658.87313,9877.942048,9903.216102,9269.596032,16438.42741,16526.82488,17199.3435,3863.401587,3885.97558,1941.469368,28074.59127,33919.03072,35247.16276,10662.81905,10365.14115,9890.317844,13768.53684,13768.71476,14681.96857,2670.738013,7051.095018,5314.764372,30556.89976,27850.38557,29690.86615,0.008079858,0.008074576,0.024789832,0.114089117,0.120839111,0.128515352,0.031896774,0.036769371,0.03137394,0.67073648,0.799003028,0.568298282,0.005390049,0.005480441,0.008522236,0.035109528,0.037001835,0.048903182,0.029201891,0.017134466,0.021409587,0.480538125,0.30952207,0.327180445,0.005055764,0.005088853,0.005670594,0.011591164,0.012247762,0.019166049,0.024422948,0.010070889,0.011033922,0.299159258,0.093664303,0.119085309,0.005684634,0.005670062,0.00573127,0.006855527,0.006938567,0.008402838,0.016565607,0.007168621,0.008163154,0.14354504,0.034250844,0.044381023,45.07566358,46.9775,40.49497299,129.027662,129.3346065,127.7872184,24.0568017,6.618873457,7.940165895,39.14972608,27.36268904,69.53940586,67.08508287,65.78113874,57.19468232,114.7867557,114.4902317,114.5389656,25.63352517,14.13564303,7.861594537,83.98281921,109.1947053,110.535973,77.14021673,77.09418498,72.69148352,100.8384005,100.995177,102.1398352,20.77716728,31.4734127,20.55764652,112.8315629,142.5636905,145.3043346,82.64278382,81.42068237,78.55335145,93.43097826,93.33028382,95.70461957,18.90703502,54.83058575,43.76225845,124.9361111,129.3225242,132.6299215,0.091489093,0.094180695,0.116109514,0.160745167,0.164163322,0.173333838,0.321541667,0.37949491,0.26657676,0.750976012,0.840946541,0.640192109,0.043602058,0.045674048,0.059827745,0.064277817,0.066843955,0.079544557,0.282262125,0.18623959,0.196762019,0.54736598,0.393066796,0.406286069,0.022768825,0.022177855,0.029358416,0.028114289,0.029977971,0.039546868,0.232590149,0.092882136,0.109358892,0.372568764,0.151038472,0.178925484,0.014165238,0.014951533,0.016312679,0.017323671,0.017997205,0.02182297,0.151684517,0.044852632,0.055174365,0.220923184,0.069829362,0.085290599,1
5155.090602,5678.551806,4447.808075,28148.90358,28219.59368,27835.65111,4988.34669,712.0625424,731.268561,9597.527847,6864.203916,17331.99993,8530.037347,8239.407489,6304.103468,22352.80414,22234.74903,22258.13827,5217.970818,1123.287285,254.7538674,20507.64346,26441.32736,27259.85117,9601.227106,9994.690751,8960.617582,16942.62231,17109.22584,17645.79197,3240.11656,3430.870696,1966.911645,27041.01528,33243.48532,34636.67796,10502.36202,10417.59158,9488.42811,14319.8683,14380.95803,15333.42986,1991.878684,6645.434058,5133.974185,30456.64007,28213.97941,30722.91902,0.008602726,0.008651046,0.026712416,0.127957292,0.135171031,0.143463159,0.032154513,0.038583569,0.032290511,0.679080274,0.800333401,0.569735986,0.005539991,0.005829658,0.009893838,0.039515979,0.042897629,0.056788685,0.030234408,0.017783834,0.022059018,0.500028705,0.320944943,0.335124736,0.005170007,0.005203197,0.005966746,0.012322778,0.013317067,0.023997319,0.025496666,0.010372926,0.011453336,0.327618924,0.102051617,0.129431572,0.005714544,0.005708758,0.005773149,0.007050816,0.007103693,0.009199156,0.017658617,0.007870711,0.008793621,0.1578782,0.036417324,0.047037792,43.95848765,45.96212191,40.15155478,126.5115355,126.7873958,125.1267361,23.59929784,5.591755401,7.71751929,38.17501543,27.15744213,68.58739583,66.26058165,64.89366176,55.23460712,115.937899,115.3345841,114.5610574,25.03225138,11.98668662,7.606906077,81.97625844,106.2897867,108.9744475,75.51242369,76.88968254,70.77887668,102.1573565,102.6168956,102.9858974,18.13057082,29.16147741,20.28170024,108.6148504,139.5560745,142.7036935,81.6821256,81.35286836,76.48789251,95.30229469,95.43647343,97.72243357,15.80628019,51.99740338,41.99948671,124.2670592,130.1366546,136.2194444,0.099742281,0.102626514,0.125881667,0.174919276,0.179197216,0.188472721,0.334186136,0.389380874,0.273219913,0.757580417,0.84129894,0.642025206,0.046674085,0.048854666,0.065924354,0.068452793,0.07256861,0.087910946,0.294769149,0.197403193,0.205212584,0.562177256,0.404186518,0.413370076,0.023940046,0.025036562,0.034162875,0.029760236,0.030247661,0.045826637,0.243194623,0.098930802,0.116572478,0.399933991,0.161465849,0.189771586,0.015446789,0.016156033,0.017722014,0.018909778,0.018552229,0.022972385,0.160691244,0.046755213,0.058500629,0.2369936,0.070811625,0.084405676,1
5010.455494,5554.322708,4438.405899,27976.12603,28128.22372,27751.93355,4793.860482,394.5559259,641.6903279,9022.41289,6478.874402,16995.3966,8432.860973,8116.988536,6069.145764,22549.90141,22436.30814,22185.52686,4758.780233,745.5559009,188.6700276,19933.50745,26003.9262,26935.10025,9493.32265,9953.352671,8891.452991,17346.49129,17429.83503,17908.65952,2896.862637,2911.296032,1829.297604,26481.00423,33409.97222,34334.97109,10583.19025,10679.2449,9386.527053,14199.58125,14252.65694,15664.07989,1166.457729,6387.621196,4922.239281,30245.5949,27971.54061,30073.89091,0.009245651,0.009160819,0.02953871,0.136680403,0.144460639,0.15295396,0.032339815,0.039116874,0.032458968,0.689878168,0.809672408,0.578053837,0.005719025,0.005866064,0.010976859,0.042745996,0.046619724,0.063718963,0.030295814,0.018156444,0.023062926,0.508019088,0.331367875,0.345656665,0.005191006,0.005187628,0.006354231,0.013465103,0.014526908,0.025511316,0.025474763,0.010278667,0.011532605,0.332844681,0.111294324,0.139117779,0.00575508,0.005749929,0.005900055,0.006942902,0.007213056,0.009767757,0.017404535,0.007726549,0.008712253,0.164353619,0.037086176,0.052719808,42.8336034,44.92895062,39.51849151,125.4036188,126.0031443,124.3564815,22.69454861,4.259205247,7.249540895,35.87846065,25.63393904,67.22221065,65.40422038,63.91872314,53.80306937,116.2304635,115.6442526,113.7697053,23.10854819,10.25590086,7.236233886,79.61698128,104.4363183,107.6586863,74.88977411,76.535058,70.06892552,103.5556319,103.6680861,103.6735043,16.56651404,26.67655678,19.52394689,106.3610653,139.926801,141.2810134,81.96422101,82.3531099,75.81594203,94.4468901,94.55561594,98.43544686,12.36002415,50.53774155,40.74477657,123.29375,128.5950181,133.2107186,0.105574123,0.109903526,0.135174295,0.184177179,0.1878347,0.197941222,0.337482706,0.397600858,0.279396995,0.767006233,0.849412537,0.649698442,0.050845607,0.053118749,0.072681711,0.072397895,0.076080143,0.096441582,0.298565555,0.204956861,0.210622753,0.572027199,0.415140843,0.423256856,0.023456439,0.02410068,0.035168168,0.031484337,0.033234257,0.047874834,0.250630975,0.09956227,0.120967603,0.405096546,0.171283615,0.202187559,0.016163534,0.016312685,0.018694223,0.019677937,0.020566333,0.026733595,0.158038231,0.046336156,0.058332464,0.244984207,0.073124745,0.095504397,1
4735.002639,5252.226956,4237.170826,27890.83813,28026.34493,27601.99828,4281.052091,170.7010764,563.293206,8458.834954,6454.657932,16612.83244,8232.518562,7773.766206,5725.628959,23211.33672,23009.17445,22793.81449,3687.101466,360.1697591,115.2015654,18853.39886,25248.66819,26456.06062,9278.639377,9839.763004,8499.410043,17846.42444,17964.01835,18464.6768,1317.677763,2570.091743,1854.652442,25403.64148,32627.4417,33836.62911,10266.43182,10340.44408,9127.966214,14712.76522,14820.92862,15964.21582,549.3420894,6183.118931,4938.960266,29714.10903,28262.02249,29901.63161,0.010636218,0.0107197,0.037932605,0.151081666,0.160266208,0.17167377,0.0336759,0.042747065,0.034396461,0.711149397,0.811131403,0.589556922,0.006211952,0.00637912,0.012728643,0.051118833,0.055791501,0.075927228,0.03125108,0.020221095,0.025870653,0.540461854,0.345486282,0.355965098,0.005305947,0.005313646,0.006950078,0.017906352,0.01912448,0.03195048,0.02638376,0.011205062,0.012767986,0.370022843,0.120063361,0.149974054,0.005838938,0.005863127,0.006062904,0.007947965,0.008112575,0.012569111,0.018341925,0.008007358,0.009207873,0.183214057,0.047633738,0.06140087,40.65564815,42.6482909,37.44739969,124.0407755,124.5594907,122.6554205,20.41882716,3.279162809,6.780922068,33.63189815,25.53681327,65.70799383,63.51490945,61.47705648,51.18873542,117.698895,116.7312001,114.8553254,18.56556937,8.365692142,6.820211786,75.23536679,101.346593,105.7002302,73.4717033,75.45271673,67.7281746,104.6835928,104.9285409,104.8400794,9.969795482,24.57116911,19.16242369,101.82384,136.3370574,139.0390873,80.32789855,80.53913043,74.25051329,95.9048913,96.23544686,98.88339372,9.600120773,49.41905193,40.59160628,120.6360205,128.529378,131.5416969,0.119286281,0.123941445,0.152958837,0.200291156,0.205210522,0.217418686,0.358685365,0.4107173,0.294022255,0.782922805,0.85016285,0.657900428,0.060288174,0.06292747,0.083902842,0.082851192,0.088394947,0.109822367,0.318484141,0.217829315,0.223309835,0.599685533,0.429684494,0.434181065,0.027939354,0.028351064,0.042773442,0.038427624,0.039538979,0.055038682,0.264360442,0.110915744,0.130328623,0.440735686,0.184947716,0.215558133,0.015527718,0.015705669,0.020318822,0.022019211,0.021724231,0.02924782,0.168557748,0.053134635,0.063953824,0.267005659,0.088711988,0.108374147,1
3924.889475,4670.578399,3895.394244,26636.01378,26803.38261,26259.30379,3567.91164,23.99455247,535.8048302,8067.692955,6938.619703,16135.25353,7704.259883,6907.834584,4817.709469,23771.49762,23718.23061,23560.6297,3417.165086,131.6945135,95.38208257,16443.2644,23904.74708,24883.94325,9123.163568,8897.02152,7479.191132,19062.79223,19270.66444,20121.08387,515.0676435,2848.55493,2728.560684,22297.77813,30945.92225,32066.95632,9745.173611,10244.07092,8534.332579,16164.78717,16304.06555,17292.54746,120.8673007,5639.471618,4494.400362,27040.59852,28233.91268,28868.13998,0.019332833,0.016391907,0.054075571,0.205060568,0.214577974,0.228649484,0.042529729,0.051488391,0.04019597,0.728756168,0.798233556,0.600187142,0.011832931,0.010511159,0.018880078,0.078259366,0.082741084,0.105049524,0.04099962,0.03122268,0.031294222,0.591100353,0.374448969,0.380905717,0.007068959,0.006927534,0.009431518,0.030195049,0.031416163,0.04542186,0.032847982,0.019094373,0.018496415,0.435902537,0.157076149,0.192572309,0.006333998,0.006322185,0.006680932,0.013890513,0.013906977,0.018324298,0.024818556,0.012453237,0.01421829,0.249754388,0.076433861,0.099519514,34.8551466,37.79096065,33.34212191,117.0968673,117.7555671,115.3264159,17.37542052,2.614035494,6.517060185,32.10083333,27.46130787,63.86018519,58.74992327,55.39491252,44.59634745,116.8929251,116.5053177,114.720089,17.08339472,7.008647944,6.485781154,65.66586096,95.94079957,99.51184776,70.44656593,69.28455433,60.84729853,106.5274573,107.1104701,108.2230922,6.256959707,24.46246947,21.78730159,89.3907967,129.07384,131.6691697,77.05084541,78.75015097,69.6406099,99.55353261,99.86246981,101.6824879,7.119353865,45.465157,37.30591787,109.54375,126.7360507,126.1789251,0.159625037,0.1628798,0.201036338,0.256458591,0.261095846,0.276746017,0.400742525,0.438119655,0.325958799,0.795653306,0.838505027,0.667226838,0.084256927,0.087627366,0.113063913,0.115969667,0.119852243,0.142657653,0.366223333,0.254767052,0.257573406,0.645221381,0.457157661,0.459460349,0.045138436,0.045571709,0.060045257,0.058541313,0.05896711,0.074898526,0.304625666,0.137433393,0.160593601,0.505083524,0.224403406,0.25719063,0.023506536,0.023258642,0.030621976,0.033164483,0.03315732,0.041000063,0.187776665,0.068398317,0.086301935,0.331356505,0.118172888,0.148318724,1
5375.932998,5471.737377,3913.092851,28646.40063,28663.93896,28620.18336,4481.543534,506.3077045,516.0096373,9715.916412,5726.376582,16436.13282,8013.311149,7814.386019,6726.090285,22278.61904,22161.79715,22265.18031,4355.244383,984.6582029,106.8225752,20775.96776,25495.7746,26771.09261,9848.486294,9453.39649,9252.435089,16175.32521,16182.5844,16688.11709,3115.469353,2696.928587,1154.781151,28092.54518,34085.84617,36151.89042,10504.01501,10585.03726,10312.55396,13056.97044,13001.12056,13818.26824,2140.231854,6361.867482,4914.995562,30367.05211,29001.20432,30465.44423,0.011128252,0.008920597,0.017184438,0.118229299,0.125305493,0.118412703,0.034963789,0.041204505,0.035193505,0.676508436,0.834988892,0.593877785,0.006213283,0.005731348,0.007970908,0.036651214,0.038604855,0.041566061,0.032511435,0.019226914,0.023031747,0.483075865,0.345051003,0.354385832,0.005216879,0.005161066,0.005474171,0.013059323,0.013682272,0.01687168,0.028327091,0.010976142,0.012258323,0.308630817,0.097050625,0.121586465,0.005735761,0.005729559,0.005778082,0.006551863,0.006676803,0.008083051,0.019245376,0.007721621,0.008228834,0.149231381,0.030976907,0.040585927,44.85744213,45.22596451,38.78760417,128.5503704,128.6365702,128.5718981,21.61377315,4.541377315,6.674398148,38.62554784,22.65423611,65.01638117,64.42072591,63.47794659,58.28620319,116.0316835,115.4759822,115.7787753,21.72883671,10.74652394,6.444413751,82.95708257,102.3577041,106.8735344,77.1547619,75.44307082,73.37504579,100.0363553,99.9278083,101.2225275,17.49230769,24.8404304,15.90892857,112.6993284,142.0304487,147.8660562,82.39296498,82.62874396,80.74616546,91.61156401,91.27980072,93.55440821,15.86573068,49.59097222,39.74127415,123.4153986,131.2766606,133.4430857,0.095607093,0.098107951,0.105272932,0.164703553,0.168702419,0.165165964,0.322290829,0.407069343,0.274626171,0.755267299,0.86918999,0.661915855,0.04721984,0.048651633,0.053163427,0.066504558,0.068510836,0.071774131,0.279797786,0.20329645,0.207200937,0.549694625,0.426063502,0.429657192,0.023546734,0.023257622,0.027635422,0.031664272,0.032903027,0.03590896,0.235907006,0.097693995,0.116158251,0.381114972,0.158736548,0.181949126,0.013983219,0.014197183,0.015309871,0.017162033,0.017345353,0.019268072,0.15784264,0.046265722,0.05732166,0.233616135,0.068541798,0.085054645,1
